BASE_DE,GID_ID,GID_LO,GID_LA,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,ADSTRD_CD,ADSTRD_NM,WKDAY_NM,MVMN_TIME,SEXDSTN_FLAG_CD,AGRDE_CO,PDSTRN_POPLTN_CO,PDSTRN_ELSE_POPLTN_CO
20201118,"125,985,297",128.5375366,35.81918335,27,대구광역시,2729,달서구,27290624,상인1동,수,21,F,2,8,6
20201118,"85,398,869",127.12677,37.19112396,41,경기도,4159,화성시,41590610,동탄7동,수,6,F,3,28,6
20201118,"85,398,869",127.12677,37.19112396,41,경기도,4159,화성시,41590610,동탄7동,수,0,F,3,40,17
20201118,"84,263,790",127.084671,37.57406998,11,서울특별시,1126,중랑구,11260540,면목4동,수,8,M,4,7,6
20201118,"79,639,705",126.9223328,37.40483475,41,경기도,4117,안양시,41171520,안양2동,수,16,M,5,3,4
20201118,"83,719,967",127.0650406,37.63844681,11,서울특별시,1135,노원구,11350625,중계2.3동,수,19,M,3,7,4
20201118,"84,903,385",127.1081772,37.40965271,41,경기도,4113,성남시,41131650,시흥동,수,10,M,2,3,5
20201118,"83,719,967",127.0650406,37.63844681,11,서울특별시,1135,노원구,11350625,중계2.3동,수,15,F,5,18,7
20201120,"83,959,268",127.0752945,37.33021545,41,경기도,4146,용인시,41465530,신봉동,금,14,F,1,6,4
20201120,"83,959,268",127.0752945,37.33021545,41,경기도,4146,용인시,41465530,신봉동,금,20,M,1,10,6
20201120,"82,808,277",127.0320206,37.75233841,41,경기도,4115,의정부시,41150595,가능동,금,8,F,4,10,17
20201120,"78,807,922",126.8923569,37.47904587,11,서울특별시,1153,구로구,11530595,가리봉동,금,9,M,6,29,3
20201120,"78,807,922",126.8923569,37.47904587,11,서울특별시,1153,구로구,11530595,가리봉동,금,15,M,6,31,4
20201120,"75,816,045",126.7868881,37.44961166,41,경기도,4139,시흥시,41390510,대야동,금,10,F,5,16,3
20201120,"86,630,927",127.1698837,37.25209808,41,경기도,4146,용인시,41461520,역삼동,금,16,F,6,4,4
20201120,"82,808,277",127.0320206,37.75233841,41,경기도,4115,의정부시,41150595,가능동,금,14,F,4,7,14
20201120,"83,719,967",127.0650406,37.63844681,11,서울특별시,1135,노원구,11350625,중계2.3동,금,0,M,2,19,4
20201120,"86,630,927",127.1698837,37.25209808,41,경기도,4146,용인시,41461520,역삼동,금,8,M,4,3,4
20201120,"84,887,599",127.1071091,37.50564575,11,서울특별시,1171,송파구,11710580,송파1동,금,14,F,2,6,13
20201120,"128,255,124",128.6035919,34.90298462,48,경상남도,4831,거제시,48310570,장평동,금,7,M,4,7,3
20201120,"78,807,922",126.8923569,37.47904587,11,서울특별시,1153,구로구,11530595,가리봉동,금,22,M,5,52,5
20201112,"74,744,056",126.7492676,37.42414093,28,인천광역시,2820,남동구,28200655,서창2동,목,16,F,5,34,9
20201112,"69,256,550",126.5546036,37.49079514,28,인천광역시,2811,중구,28110622,영종1동,목,12,M,0,4,4
20201112,"83,015,739",127.040863,37.51576996,11,서울특별시,1168,강남구,11680531,논현2동,목,13,M,4,22,6
20201112,"84,646,494",127.1012955,37.00084305,41,경기도,4122,평택시,41220620,비전1동,목,7,F,7,7,7
20201112,"84,646,494",127.1012955,37.00084305,41,경기도,4122,평택시,41220620,비전1동,목,16,M,1,14,6
20201112,"69,256,550",126.5546036,37.49079514,28,인천광역시,2811,중구,28110622,영종1동,목,14,F,3,16,9
20201112,"74,744,056",126.7492676,37.42414093,28,인천광역시,2820,남동구,28200655,서창2동,목,18,M,6,18,12
20201112,"83,015,739",127.040863,37.51576996,11,서울특별시,1168,강남구,11680531,논현2동,목,10,M,2,11,6
20201112,"74,744,056",126.7492676,37.42414093,28,인천광역시,2820,남동구,28200655,서창2동,목,3,F,4,17,3
20201112,"71,144,511",126.6209183,37.52691269,28,인천광역시,2826,서구,28260539,청라3동,목,21,M,4,11,3
20201128,"71,144,511",126.6209183,37.52691269,28,인천광역시,2826,서구,28260539,청라3동,토,21,M,4,14,3
20201128,"100,096,610",127.6401749,34.78437042,46,전라남도,4613,여수시,46130800,여천동,토,23,F,1,4,4
20201128,"128,097,255",128.611145,35.85909271,27,대구광역시,2726,수성구,27260570,수성1가동,토,22,F,4,14,3
20201128,"79,672,120",126.9220123,37.59276581,11,서울특별시,1138,은평구,11380590,응암2동,토,14,F,5,5,5
20201128,"98,864,805",127.5981598,34.83761597,46,전라남도,4613,여수시,46130320,율촌면,토,3,F,7,3,7
20201128,"83,591,991",127.060463,37.64564133,11,서울특별시,1135,노원구,11350695,상계6.7동,토,15,M,6,7,7
20201128,"79,672,120",126.9220123,37.59276581,11,서울특별시,1138,은평구,11380590,응암2동,토,15,F,3,4,7
20201118,"84,903,385",127.1081772,37.40965271,41,경기도,4113,성남시,41131650,시흥동,수,11,M,4,9,5
20201118,"83,719,967",127.0650406,37.63844681,11,서울특별시,1135,노원구,11350625,중계2.3동,수,16,M,5,16,5
20201118,"85,398,869",127.12677,37.19112396,41,경기도,4159,화성시,41590610,동탄7동,수,19,F,2,4,5
20201118,"85,398,869",127.12677,37.19112396,41,경기도,4159,화성시,41590610,동탄7동,수,9,F,7,7,9
20201118,"83,719,967",127.0650406,37.63844681,11,서울특별시,1135,노원구,11350625,중계2.3동,수,17,M,5,13,6
20201118,"85,398,869",127.12677,37.19112396,41,경기도,4159,화성시,41590610,동탄7동,수,15,M,4,7,6
20201118,"85,398,869",127.12677,37.19112396,41,경기도,4159,화성시,41590610,동탄7동,수,4,M,3,7,4
20201118,"83,719,967",127.0650406,37.63844681,11,서울특별시,1135,노원구,11350625,중계2.3동,수,14,F,3,10,5
20201118,"85,398,869",127.12677,37.19112396,41,경기도,4159,화성시,41590610,동탄7동,수,20,F,4,25,11
20201120,"82,808,277",127.0320206,37.75233841,41,경기도,4115,의정부시,41150595,가능동,금,19,M,4,10,15
20201120,"83,719,967",127.0650406,37.63844681,11,서울특별시,1135,노원구,11350625,중계2.3동,금,14,F,3,21,6
20201120,"84,887,599",127.1071091,37.50564575,11,서울특별시,1171,송파구,11710580,송파1동,금,7,M,5,3,19
20201120,"84,887,599",127.1071091,37.50564575,11,서울특별시,1171,송파구,11710580,송파1동,금,16,M,7,4,9
20201120,"83,719,967",127.0650406,37.63844681,11,서울특별시,1135,노원구,11350625,중계2.3동,금,15,F,5,29,5
20201120,"83,719,967",127.0650406,37.63844681,11,서울특별시,1135,노원구,11350625,중계2.3동,금,7,M,4,24,11
20201120,"83,719,967",127.0650406,37.63844681,11,서울특별시,1135,노원구,11350625,중계2.3동,금,11,M,2,17,6
20201120,"139,236,635",129.032608,37.69147873,42,강원도,4215,강릉시,42150340,강동면,금,12,F,5,6,3
20201120,"84,887,599",127.1071091,37.50564575,11,서울특별시,1171,송파구,11710580,송파1동,금,9,F,4,5,20
20201120,"72,952,253",126.6855621,37.4620285,28,인천광역시,2817,미추홀구,28177620,주안1동,금,21,F,4,15,4
20201120,"83,959,268",127.0752945,37.33021545,41,경기도,4146,용인시,41465530,신봉동,금,18,M,1,4,6
20201120,"84,887,599",127.1071091,37.50564575,11,서울특별시,1171,송파구,11710580,송파1동,금,11,M,3,4,5
20201120,"72,952,253",126.6855621,37.4620285,28,인천광역시,2817,미추홀구,28177620,주안1동,금,17,M,1,38,5
20201120,"83,719,967",127.0650406,37.63844681,11,서울특별시,1135,노원구,11350625,중계2.3동,금,20,M,5,11,9
20201120,"84,903,385",127.1081772,37.40965271,41,경기도,4113,성남시,41131650,시흥동,금,13,M,4,6,3
20201112,"74,744,056",126.7492676,37.42414093,28,인천광역시,2820,남동구,28200655,서창2동,목,23,F,3,23,5
20201112,"69,256,550",126.5546036,37.49079514,28,인천광역시,2811,중구,28110622,영종1동,목,15,F,5,10,5
20201112,"84,312,011",127.0858078,37.67502594,11,서울특별시,1135,노원구,11350665,상계3.4동,목,7,M,6,7,4
20201112,"84,646,494",127.1012955,37.00084305,41,경기도,4122,평택시,41220620,비전1동,목,22,M,1,7,5
20201112,"74,744,056",126.7492676,37.42414093,28,인천광역시,2820,남동구,28200655,서창2동,목,22,F,5,24,5
20201112,"69,256,550",126.5546036,37.49079514,28,인천광역시,2811,중구,28110622,영종1동,목,13,M,6,6,3
20201112,"83,622,708",127.0649414,37.06832123,41,경기도,4122,평택시,41220520,서정동,목,2,M,4,4,3
20201112,"75,378,661",126.7938995,35.01054382,46,전라남도,4617,나주시,46170620,빛가람동,목,21,F,2,17,11
20201112,"79,735,959",126.9248276,37.52202225,11,서울특별시,1156,영등포구,11560540,여의동,목,16,M,5,14,21
20201112,"75,272,403",126.7662354,37.59550476,41,경기도,4157,김포시,41570253,고촌읍,목,15,M,4,5,3
20201112,"79,735,959",126.9248276,37.52202225,11,서울특별시,1156,영등포구,11560540,여의동,목,22,M,3,21,32
20201112,"134,181,182",128.8553467,37.79774475,42,강원도,4215,강릉시,42150665,경포동,목,11,M,4,9,9
20201112,"79,735,959",126.9248276,37.52202225,11,서울특별시,1156,영등포구,11560540,여의동,목,19,F,6,7,28
20201112,"82,215,721",127.0127716,37.48501205,11,서울특별시,1165,서초구,11650530,서초3동,목,17,M,4,14,6
20201112,"81,527,945",126.9878922,37.56647873,11,서울특별시,1114,중구,11140550,명동,목,16,M,3,16,4
20201112,"93,556,580",127.414978,36.3898201,30,대전광역시,3023,대덕구,30230525,회덕동,목,8,M,5,3,8
20201112,"134,181,182",128.8553467,37.79774475,42,강원도,4215,강릉시,42150665,경포동,목,13,M,4,11,9
20201112,"75,378,661",126.7938995,35.01054382,46,전라남도,4617,나주시,46170620,빛가람동,목,19,F,2,8,8
20201112,"79,735,959",126.9248276,37.52202225,11,서울특별시,1156,영등포구,11560540,여의동,목,21,F,6,8,16
20201112,"79,591,919",126.9199066,37.49991608,11,서울특별시,1156,영등포구,11560680,신길6동,목,23,M,5,7,8
20201112,"76,951,619",126.8284454,37.28986359,41,경기도,4127,안산시,41271537,해양동,목,19,M,1,11,4
20201112,"79,735,959",126.9248276,37.52202225,11,서울특별시,1156,영등포구,11560540,여의동,목,23,M,5,4,6
20201126,"74,920,278",126.7544403,37.52918243,28,인천광역시,2824,계양구,28245640,작전서운동,목,16,F,5,4,10
20201126,"77,896,122",126.8595734,37.5433197,11,서울특별시,1150,강서구,11500530,등촌2동,목,23,M,1,49,8
20201126,"77,336,153",126.8397827,37.54140854,11,서울특별시,1150,강서구,11500540,화곡1동,목,12,F,7,10,3
20201126,"123,937,509",128.4671478,35.8576355,27,대구광역시,2771,달성군,27710256,다사읍,목,13,M,1,3,3
20201126,"77,896,122",126.8595734,37.5433197,11,서울특별시,1150,강서구,11500530,등촌2동,목,9,F,7,10,5
20201126,"79,400,047",126.9127045,37.55215836,11,서울특별시,1144,마포구,11440660,서교동,목,17,M,2,19,8
20201126,"74,920,278",126.7544403,37.52918243,28,인천광역시,2824,계양구,28245640,작전서운동,목,15,M,4,5,10
20201126,"102,960,337",127.7378845,34.74183655,46,전라남도,4613,여수시,46130515,동문동,목,15,F,1,6,9
20201126,"102,752,334",127.7307587,34.7346344,46,전라남도,4613,여수시,46130655,대교동,목,14,F,1,3,3
20201126,"85,463,540",127.1275253,37.49534607,11,서울특별시,1171,송파구,11710632,가락2동,목,12,F,1,28,6
20201126,"77,336,153",126.8397827,37.54140854,11,서울특별시,1150,강서구,11500540,화곡1동,목,15,F,2,39,6
20201114,"74,744,056",126.7492676,37.42414093,28,인천광역시,2820,남동구,28200655,서창2동,토,15,M,4,37,16
20201114,"72,456,436",126.6672821,37.53040314,28,인천광역시,2826,서구,28260542,가정1동,토,14,F,1,3,6
20201114,"84,135,119",127.0818405,37.26804352,41,경기도,4111,수원시,41117570,영통1동,토,18,M,1,13,4
20201114,"84,135,119",127.0818405,37.26804352,41,경기도,4111,수원시,41117570,영통1동,토,22,F,2,3,3
20201114,"86,423,000",127.1624374,37.27911758,41,경기도,4146,용인시,41463572,동백1동,토,11,F,1,4,6
20201114,"72,456,436",126.6672821,37.53040314,28,인천광역시,2826,서구,28260542,가정1동,토,21,F,3,3,7
20201112,"79,591,919",126.9199066,37.49991608,11,서울특별시,1156,영등포구,11560680,신길6동,목,21,F,6,8,8
20201112,"75,378,661",126.7938995,35.01054382,46,전라남도,4617,나주시,46170620,빛가람동,목,23,M,1,4,8
20201112,"84,471,629",127.092392,37.5073967,11,서울특별시,1171,송파구,11710680,잠실3동,목,12,F,3,11,4
20201112,"76,951,619",126.8284454,37.28986359,41,경기도,4127,안산시,41271537,해양동,목,21,M,1,7,9
20201112,"75,480,608",126.772644,37.69379044,41,경기도,4128,고양시,41287540,탄현동,목,9,M,6,12,5
20201112,"75,378,661",126.7938995,35.01054382,46,전라남도,4617,나주시,46170620,빛가람동,목,0,F,3,24,4
20201112,"127,857,213",128.6024933,35.83348084,27,대구광역시,2720,남구,27200540,봉덕2동,목,8,M,1,6,5
20201112,"79,735,959",126.9248276,37.52202225,11,서울특별시,1156,영등포구,11560540,여의동,목,16,M,3,17,18
20201126,"77,336,153",126.8397827,37.54140854,11,서울특별시,1150,강서구,11500540,화곡1동,목,21,F,6,12,4
20201126,"85,463,540",127.1275253,37.49534607,11,서울특별시,1171,송파구,11710632,가락2동,목,10,F,1,44,6
20201126,"85,463,540",127.1275253,37.49534607,11,서울특별시,1171,송파구,11710632,가락2동,목,16,F,3,11,4
20201126,"77,336,153",126.8397827,37.54140854,11,서울특별시,1150,강서구,11500540,화곡1동,목,11,F,3,13,7
20201126,"84,263,790",127.084671,37.57406998,11,서울특별시,1126,중랑구,11260540,면목4동,목,14,M,4,13,5
20201126,"79,400,047",126.9127045,37.55215836,11,서울특별시,1144,마포구,11440660,서교동,목,16,M,2,21,6
20201126,"77,336,153",126.8397827,37.54140854,11,서울특별시,1150,강서구,11500540,화곡1동,목,14,F,4,25,10
20201126,"84,263,790",127.084671,37.57406998,11,서울특별시,1126,중랑구,11260540,면목4동,목,8,M,5,14,3
20201126,"77,336,153",126.8397827,37.54140854,11,서울특별시,1150,강서구,11500540,화곡1동,목,13,F,3,18,10
20201114,"74,744,056",126.7492676,37.42414093,28,인천광역시,2820,남동구,28200655,서창2동,토,22,F,5,23,5
20201114,"79,591,919",126.9199066,37.49991608,11,서울특별시,1156,영등포구,11560680,신길6동,토,17,M,5,12,16
20201114,"79,591,919",126.9199066,37.49991608,11,서울특별시,1156,영등포구,11560680,신길6동,토,21,F,6,5,16
20201114,"71,752,179",126.6439285,37.39458466,28,인천광역시,2818,연수구,28185830,송도2동,토,11,M,4,9,3
20201114,"79,591,919",126.9199066,37.49991608,11,서울특별시,1156,영등포구,11560680,신길6동,토,22,M,3,8,12
20201114,"83,207,846",127.0473251,37.56942749,11,서울특별시,1120,성동구,11200790,용답동,토,0,M,3,5,5
20201114,"74,744,056",126.7492676,37.42414093,28,인천광역시,2820,남동구,28200655,서창2동,토,20,M,6,10,4
20201114,"74,744,056",126.7492676,37.42414093,28,인천광역시,2820,남동구,28200655,서창2동,토,18,M,6,18,10
20201114,"72,456,436",126.6672821,37.53040314,28,인천광역시,2826,서구,28260542,가정1동,토,20,F,5,3,5
20201114,"75,960,466",126.7901382,37.64342117,41,경기도,4128,고양시,41285551,백석1동,토,15,M,2,26,4
20201114,"84,135,119",127.0818405,37.26804352,41,경기도,4111,수원시,41117570,영통1동,토,23,F,4,5,8
20201114,"74,744,056",126.7492676,37.42414093,28,인천광역시,2820,남동구,28200655,서창2동,토,17,F,3,41,15
20201114,"72,456,436",126.6672821,37.53040314,28,인천광역시,2826,서구,28260542,가정1동,토,18,F,5,3,7
20201114,"74,744,056",126.7492676,37.42414093,28,인천광역시,2820,남동구,28200655,서창2동,토,16,F,5,24,11
20201114,"84,135,119",127.0818405,37.26804352,41,경기도,4111,수원시,41117570,영통1동,토,20,M,1,7,9
20201114,"79,591,919",126.9199066,37.49991608,11,서울특별시,1156,영등포구,11560680,신길6동,토,19,F,6,17,11
20201112,"75,378,661",126.7938995,35.01054382,46,전라남도,4617,나주시,46170620,빛가람동,목,20,F,4,15,10
20201112,"79,735,959",126.9248276,37.52202225,11,서울특별시,1156,영등포구,11560540,여의동,목,17,M,5,47,57
20201112,"75,480,608",126.772644,37.69379044,41,경기도,4128,고양시,41287540,탄현동,목,10,F,3,12,4
20201112,"93,556,580",127.414978,36.3898201,30,대전광역시,3023,대덕구,30230525,회덕동,목,21,F,4,5,4
20201112,"79,735,959",126.9248276,37.52202225,11,서울특별시,1156,영등포구,11560540,여의동,목,9,M,7,3,26
20201112,"75,378,661",126.7938995,35.01054382,46,전라남도,4617,나주시,46170620,빛가람동,목,18,F,4,15,16
20201112,"79,591,919",126.9199066,37.49991608,11,서울특별시,1156,영등포구,11560680,신길6동,목,5,F,6,14,7
20201112,"73,064,613",126.6877289,37.62743759,41,경기도,4157,김포시,41570560,장기동,목,15,F,7,4,4
20201112,"84,471,629",127.092392,37.5073967,11,서울특별시,1171,송파구,11710680,잠실3동,목,15,M,6,11,6
20201112,"75,480,608",126.772644,37.69379044,41,경기도,4128,고양시,41287540,탄현동,목,12,F,3,10,3
20201112,"76,951,619",126.8284454,37.28986359,41,경기도,4127,안산시,41271537,해양동,목,17,F,2,8,6
20201123,"93,477,285",127.4118347,36.70534897,43,충청북도,4311,청주시,43114253,오창읍,월,22,M,3,3,3
20201123,"77,448,212",126.843483,37.57117462,11,서울특별시,1150,강서구,11500603,가양1동,월,3,M,1,7,4
20201126,"79,400,047",126.9127045,37.55215836,11,서울특별시,1144,마포구,11440660,서교동,목,13,F,2,26,5
20201126,"84,263,790",127.084671,37.57406998,11,서울특별시,1126,중랑구,11260540,면목4동,목,19,F,4,17,5
20201126,"84,263,790",127.084671,37.57406998,11,서울특별시,1126,중랑구,11260540,면목4동,목,15,M,2,9,4
20201126,"79,400,047",126.9127045,37.55215836,11,서울특별시,1144,마포구,11440660,서교동,목,10,F,4,22,7
20201126,"79,400,047",126.9127045,37.55215836,11,서울특별시,1144,마포구,11440660,서교동,목,12,F,4,34,9
20201126,"79,400,047",126.9127045,37.55215836,11,서울특별시,1144,마포구,11440660,서교동,목,11,F,2,23,5
20201126,"79,400,047",126.9127045,37.55215836,11,서울특별시,1144,마포구,11440660,서교동,목,3,M,7,7,4
20201126,"77,336,153",126.8397827,37.54140854,11,서울특별시,1150,강서구,11500540,화곡1동,목,4,M,4,11,4
20201126,"77,336,153",126.8397827,37.54140854,11,서울특별시,1150,강서구,11500540,화곡1동,목,10,F,5,22,8
20201126,"102,752,334",127.7307587,34.7346344,46,전라남도,4613,여수시,46130655,대교동,목,17,M,5,4,5
20201126,"84,102,800",127.0815125,37.12336731,41,경기도,4122,평택시,41220310,진위면,목,13,M,4,6,4
20201126,"84,263,790",127.084671,37.57406998,11,서울특별시,1126,중랑구,11260540,면목4동,목,13,F,7,3,3
20201126,"81,015,779",126.9704056,37.47716904,11,서울특별시,1159,동작구,11590650,사당4동,목,9,M,6,10,3
20201126,"77,111,675",126.8338242,37.31964111,41,경기도,4127,안산시,41273532,중앙동,목,21,F,1,11,4
20201126,"77,336,153",126.8397827,37.54140854,11,서울특별시,1150,강서구,11500540,화곡1동,목,23,M,5,4,5
20201126,"79,400,047",126.9127045,37.55215836,11,서울특별시,1144,마포구,11440660,서교동,목,2,M,5,9,4
20201126,"84,711,514",127.10112,37.46236038,11,서울특별시,1168,강남구,11680700,세곡동,목,10,M,1,3,3
20201126,"84,263,790",127.084671,37.57406998,11,서울특별시,1126,중랑구,11260540,면목4동,목,13,M,3,8,4
20201114,"79,591,919",126.9199066,37.49991608,11,서울특별시,1156,영등포구,11560680,신길6동,토,23,M,5,8,5
20201114,"74,744,056",126.7492676,37.42414093,28,인천광역시,2820,남동구,28200655,서창2동,토,9,M,7,4,9
20201114,"72,456,436",126.6672821,37.53040314,28,인천광역시,2826,서구,28260542,가정1동,토,19,F,3,4,8
20201114,"92,916,690",127.3926315,36.4213562,30,대전광역시,3020,유성구,30200600,관평동,토,17,M,5,8,3
20201114,"127,265,291",128.5822601,35.85214615,27,대구광역시,2720,남구,27200586,대명3동,토,22,M,5,3,3
20201112,"75,480,608",126.772644,37.69379044,41,경기도,4128,고양시,41287540,탄현동,목,15,M,6,4,5
20201112,"84,471,629",127.092392,37.5073967,11,서울특별시,1171,송파구,11710680,잠실3동,목,16,M,5,12,7
20201112,"79,591,919",126.9199066,37.49991608,11,서울특별시,1156,영등포구,11560680,신길6동,목,17,M,5,23,24
20201112,"75,480,608",126.772644,37.69379044,41,경기도,4128,고양시,41287540,탄현동,목,16,M,5,3,5
20201112,"84,471,629",127.092392,37.5073967,11,서울특별시,1171,송파구,11710680,잠실3동,목,11,F,5,21,3
20201112,"79,591,919",126.9199066,37.49991608,11,서울특별시,1156,영등포구,11560680,신길6동,목,14,M,6,13,10
20201112,"79,591,919",126.9199066,37.49991608,11,서울특별시,1156,영등포구,11560680,신길6동,목,22,M,3,6,7
20201112,"76,951,619",126.8284454,37.28986359,41,경기도,4127,안산시,41271537,해양동,목,22,F,4,6,4
20201112,"79,735,959",126.9248276,37.52202225,11,서울특별시,1156,영등포구,11560540,여의동,목,13,F,3,7,23
20201112,"79,591,919",126.9199066,37.49991608,11,서울특별시,1156,영등포구,11560680,신길6동,목,11,F,3,13,5
20201112,"76,951,619",126.8284454,37.28986359,41,경기도,4127,안산시,41271537,해양동,목,6,M,4,7,5
20201112,"75,480,608",126.772644,37.69379044,41,경기도,4128,고양시,41287540,탄현동,목,13,F,5,13,4
20201112,"75,378,661",126.7938995,35.01054382,46,전라남도,4617,나주시,46170620,빛가람동,목,9,M,4,4,5
20201123,"120,994,271",128.3681183,36.11894226,47,경상북도,4719,구미시,47190621,공단1동,월,17,M,1,13,4
20201123,"72,952,253",126.6855621,37.4620285,28,인천광역시,2817,미추홀구,28177620,주안1동,월,21,F,4,18,4
20201106,"134,181,182",128.8553467,37.79774475,42,강원도,4215,강릉시,42150665,경포동,금,13,M,4,6,9
20201106,"84,917,273",127.1135788,36.45819092,44,충청남도,4415,공주시,44150540,웅진동,금,15,F,1,6,4
20201106,"75,208,582",126.7631912,37.67435074,41,경기도,4128,고양시,41287560,주엽2동,금,21,F,7,36,5
20201106,"79,672,081",126.9221497,37.57518768,11,서울특별시,1141,서대문구,11410700,남가좌2동,금,9,M,7,19,9
20201106,"134,181,182",128.8553467,37.79774475,42,강원도,4215,강릉시,42150665,경포동,금,11,M,4,8,7
20201106,"75,208,582",126.7631912,37.67435074,41,경기도,4128,고양시,41287560,주엽2동,금,15,F,6,21,5
20201106,"75,208,582",126.7631912,37.67435074,41,경기도,4128,고양시,41287560,주엽2동,금,16,F,3,15,6
20201106,"76,583,771",126.814949,37.34792328,41,경기도,4127,안산시,41273600,선부3동,금,22,F,6,7,3
20201101,"84,791,556",127.1038361,37.48355103,11,서울특별시,1168,강남구,11680700,세곡동,일,22,M,4,5,15
20201101,"71,144,511",126.6209183,37.52691269,28,인천광역시,2826,서구,28260539,청라3동,일,22,F,1,20,4
20201101,"76,215,741",126.8021851,37.32396317,41,경기도,4127,안산시,41273555,백운동,일,10,F,7,3,17
20201101,"135,845,082",128.9144287,37.79885483,42,강원도,4215,강릉시,42150580,초당동,일,17,F,2,8,5
20201101,"143,363,831",129.1733551,37.44352341,42,강원도,4223,삼척시,42230530,교동,일,12,F,6,20,6
20201101,"84,136,186",127.079155,37.748909,41,경기도,4115,의정부시,41150568,신곡2동,일,15,F,3,8,7
20201101,"94,244,397",127.439003,36.32672882,30,대전광역시,3011,동구,30110585,대동,일,15,F,5,10,6
